word,score,freq
ubc,0.520011305809021,1
grandbaby,0.5098980665206909,1
sliced,0.43049731850624084,1
freeeeezing,0.422460675239563,1
resi,0.40975421667099,2
stint,0.4058034420013428,1
fullest,0.39168214797973633,1
sohappy,0.38538457453250885,2
departs,0.38105592131614685,1
skyped,0.3619772791862488,1
hmwk,0.36135315895080566,1
clapham,0.3550422787666321,1
huie,0.353696346282959,1
fireworks,0.34697869420051575,1
lovinglife,0.3453265577554703,2
sleepless,0.34160781651735306,4
deliciousness,0.3413846492767334,1
knackered,0.33806201815605164,1
hacienda,0.33241140842437744,1
antidepressant,0.33158692717552185,1
engulf,0.3284095823764801,1
@ipithom,0.3282117247581482,1
flapjack,0.3245367705821991,1
tryouts,0.32380297780036926,1
deaconess,0.32176509499549866,1
mmmmmm,0.31520700454711914,1
babysitting,0.31460486352443695,9
multiplies,0.31426236033439636,1
nipple,0.31108033657073975,1
fullfillment,0.3076784610748291,1
greets,0.30749937891960144,1
bedtime,0.30503649823367596,8
jazzy,0.3047383725643158,1
therapy,0.30147353559732437,4
@meowlexandra,0.2979452908039093,1
tesco,0.2978545029958089,3
politics,0.29693603515625,1
alegria,0.29667067527770996,1
tomorrows,0.29585758224129677,4
holidayseason,0.29518289864063263,2
meridian,0.2944343090057373,1
happines,0.29295873641967773,2
lt,0.29135699570178986,3
beauty,0.2896124639858802,12
2hour,0.28826863318681717,2
hairy,0.28807228803634644,1
counselor,0.28568536043167114,1
tweetin,0.2847471237182617,2
nans,0.2829534709453583,3
sundays,0.2824321687221527,1
behar,0.28205499798059464,2
psycho,0.27790170907974243,1
joyness,0.2776055932044983,1
tickle,0.277323953807354,2
xox,0.27587026357650757,1
sweated,0.2752409875392914,1
interzone,0.27494552731513977,1
davina,0.2740180492401123,1
happyness,0.27353204041719437,2
hmu,0.272929847240448,1
psych,0.27124895453453063,5
ms.groths,0.2703132927417755,2
crown,0.269818639755249,5
loveit,0.2689433693885803,1
courthouse,0.268926203250885,1
bestfriends,0.2685790956020355,1
champion,0.266793688138326,3
joys,0.26674371319157736,7
slumber,0.26604500971734524,4
sunbeams,0.2649264335632324,1
headache,0.26442252689351636,23
housewives,0.2631184508403142,3
quay,0.26254135370254517,1
cab,0.26229857504367826,5
stanford,0.26170697808265686,1
ovv,0.2598702311515808,1
teen,0.25756509850422543,6
6am-11pm,0.257248193025589,1
sinus,0.2570199728012085,5
jh,0.2558996081352234,1
errands,0.25504879653453827,3
smallpleasures,0.25447285175323486,1
shxt,0.2543924152851105,1
stations,0.2539463937282562,2
madison,0.25351909175515175,4
cracking,0.25346559286117554,1
bliss,0.25257593095302583,5
celebrate,0.25151502192020414,24
elf,0.2514033118883769,6
showered,0.2512483224272728,2
cherie,0.24978235363960266,1
@callummhall,0.2489665150642395,1
marcel,0.2480803926785787,3
@mango_tweets,0.24702458083629608,1
orthodontist,0.24696855247020721,2
walnuts,0.24657759070396423,1
roadworks,0.2446812242269516,1
hem,0.24455603957176208,1
simplifying,0.24450549483299255,1
madonna,0.24425813555717468,1
cookie,0.24280046112835407,8
unaffected,0.24127015471458435,1
punning,0.2396957278251648,1
smoothie,0.23968739807605743,1
morn,0.23904345631599427,5
manhands,0.23894372582435608,1
lovehim,0.23879995942115784,1
ljubljana,0.23827914893627167,1
belatedbirthdaybliss,0.237929105758667,1
hour,0.23706332951375883,142
staffroom,0.23687893152236938,2
rinsed,0.23670969903469086,1
reunited,0.23623882234096527,1
fafsa,0.2360398769378662,1
civics,0.23412470519542694,1
entertain,0.2340548038482666,2
bungalow,0.23351582139730453,2
nursing,0.23347790290911993,3
southeastern,0.23229046165943146,1
dedicated,0.2320467084646225,2
gossip,0.2320460081100464,1
delight,0.23192854784429073,8
rainbow,0.23181730136275291,2
muse,0.23161500692367554,1
myfavorite,0.23159417510032654,1
cummings,0.23060274124145508,1
chistmas,0.2305019348859787,1
sarcasim,0.23020875453948975,2
electron,0.22954031825065613,2
doncaster,0.22939959168434143,1
tfb,0.22932375967502594,1
sarcasm,0.2287805572152138,40
liq,0.22863070666790009,1
dtla,0.22727572917938232,1
cambridge,0.22713042795658112,1
strawberry,0.22702584117650987,5
mexicans,0.22650254517793655,2
a27,0.22602632641792297,1
homework,0.22598855079055946,102
eloquently,0.22598633915185928,2
yaay,0.2257792055606842,1
tommorow,0.22498505115509032,5
booboo,0.2248331755399704,1
joking,0.22472237050533295,1
cuddles,0.22457729279994965,3
chaos,0.22456739842891693,2
