word,score,word_count
@callummhall,0.6476103067398071,1
walnuts,0.6329676508903503,1
quay,0.6299948692321777,2
consultation,0.5986336668332418,3
grandbaby,0.5952733159065247,2
porridge,0.5872042775154114,1
efo,0.5850402116775513,1
hairy,0.5711196064949036,1
peado,0.5492355227470398,2
nashville,0.5169094502925873,2
fireworks,0.5160112380981445,1
dances,0.5143727570772171,5
visitors,0.5086497366428375,2
hmu,0.5062514344851176,3
@ergish,0.5061874687671661,2
yippe,0.5047884285449982,2
migration,0.5014605522155762,1
@protonicexplode,0.49935486912727356,3
capp,0.4981718212366104,2
hmwk,0.4899429380893707,1
fullest,0.4865681032339732,3
huie,0.48385849595069885,2
physiotherapy,0.4821452498435974,3
deliciousness,0.4810868203639984,3
chaos,0.4806087091565132,4
envelopes,0.4760208527247111,3
@darlingstewie,0.46857714653015137,2
curved,0.46626948316891986,3
sliced,0.46287985146045685,2
ms.groths,0.46049097180366516,4
multiplies,0.457530215382576,2
lovinglife,0.4551994055509567,6
bangbangbangvamanosvamanos,0.4502826929092407,1
bluenwhitepower,0.4479472115635872,4
@charlieee91,0.4465339183807373,2
passout,0.4461671511332194,3
booming,0.4454498092333476,3
sleepless,0.43682380616664884,5
tesco,0.43422567248344424,5
loveit,0.4330952763557434,3
mmmmmm,0.43107667565345764,1
@rfletch43,0.43091386556625366,1
@bonang_m,0.42431801391972435,18
flute,0.42230284214019775,3
fatforlife,0.4171355068683624,2
orthodontist,0.416145126024882,3
interzone,0.41348689794540405,1
fullfillment,0.41123202443122864,3
grande,0.4108448525269826,3
velvet,0.40923818200826645,4
resi,0.4090845286846161,2
twirl,0.40779367089271545,3
thoreau,0.40645337104797363,2
bibik,0.40623727440834045,2
flashcards,0.40472015738487244,2
5a.m,0.40138962864875793,2
petting,0.39696643749872845,3
entertain,0.39620424807071686,4
pleasures,0.3959979712963104,2
@mango_tweets,0.39580902457237244,1
tickle,0.3953729808330536,5
workig,0.3944661319255829,2
dreamstream,0.39083409309387207,1
superb,0.3884284508725007,6
flapjack,0.3858153223991394,1
babysitting,0.3851296069721381,12
davina,0.3844732840855916,3
bubblebath,0.3840196132659912,1
pantomime,0.3815003037452698,3
rainbow,0.38051003528138,3
goodridence,0.37741994857788086,1
thisisgonnabefun,0.37650805711746216,1
courthouse,0.37469521164894104,1
bearable,0.3728829671939214,3
feeld,0.3715311735868454,2
albany,0.36999228596687317,2
bi**h,0.36919111013412476,2
illoveairports,0.3688230812549591,2
@homme_aubain,0.36668309569358826,2
beauty,0.3639540841182073,15
squashed,0.3635973632335663,1
phew,0.3592306673526764,3
rebel,0.3577640950679779,2
dish,0.35756262640158337,6
cooonceeeerrrrtttttttttt,0.357147753238678,2
tutor,0.3569132387638092,1
badnight,0.3568636029958725,2
@j_habs,0.3568505644798279,2
gene,0.35579416155815125,2
swollen,0.3555467911064625,8
renewed,0.35320502519607544,1
warmers,0.35308603942394257,2
eternally,0.3530389368534088,4
shxt,0.3528696894645691,1
skyped,0.3523004353046417,1
chapstick,0.35212263464927673,1
raspberry,0.35091542452573776,4
grocerystoressuck,0.3508242070674896,1
sneezing,0.35028819739818573,4
whyitsgreaselightening,0.34768325090408325,1
thankgsgiving,0.3473172038793564,2
amwriting,0.3445846637090047,6
accumulate,0.34268619120121,2
yeshua,0.34263382107019424,4
melody,0.3407488167285919,2
abroad,0.3392330010732015,3
hollyoaks,0.33917272090911865,2
bent,0.33762872219085693,2
tryouts,0.3370688259601593,1
cbs,0.3363405466079712,1
behar,0.33579012751579285,3
idolatry,0.33561471104621887,1
preaching,0.33525577187538147,8
cubes,0.3329939196507136,3
celebrate,0.33242323039433896,39
tommorow,0.33228156715631485,6
happyness,0.3309459388256073,2
crown,0.33064225741795134,7
sarcasm,0.3304714599046214,58
colorful,0.3298097029328346,4
pawtucket,0.3266911804676056,1
@nathage,0.32592305541038513,1
trey,0.32523417472839355,1
hacienda,0.3245561122894287,2
gospel,0.3242533691227436,12
tooexcited,0.324077844619751,1
lt,0.3237443765004476,3
choclate,0.32306113839149475,2
lemsip,0.32301201423009235,3
irritable,0.3218160569667816,1
earliest,0.32102350145578384,4
groin,0.3204013705253601,2
equalised,0.3199526071548462,1
10hrs,0.3198496103286743,2
ache,0.3190419500072797,6
sock,0.3186974823474884,4
gide,0.3185056646664937,3
-_____-,0.31837828031608034,7
cleared,0.31811052560806274,7
copious,0.31807032972574234,4
cookie,0.3178539387881756,12
blazer,0.31745485961437225,2
pudding,0.3161973995821817,7
getmeoutofhere,0.3147297278046608,2
whistles,0.3145943433046341,2
steal,0.3137216120958328,36
@beccaramirezzz,0.31362101435661316,1
knackered,0.3135003447532654,1
application,0.3125028594263962,7
virus,0.3121558949351311,2
rides,0.31096222677401136,14
venti,0.3103073835372925,2
apes,0.30999426047007245,3
amped,0.309318870306015,1
buscaglia,0.3090376555919647,1
dining,0.3086068481206894,4
appointment,0.3079683282835917,22
blissful,0.3074475824832916,1
thanking,0.30687297880649567,2
ale,0.3058638920386632,6
hobnobs,0.30550408363342285,2
kindle,0.3053466129032048,11
-___-,0.3048108045397134,29
eloquently,0.3043182611465454,5
alegria,0.30401673913002014,1
sleepytime,0.3036295175552368,1
fled,0.30325934290885925,2
ministry,0.3032410086265632,7
whoooooaaaa,0.3029226064682007,1
yaay,0.3028104305267334,1
