word,score,freq
groupie,0.9998695850372314,1
butterflies,0.9997944235801697,1
ufo,0.9997307658195496,1
bodyguard,0.9996113181114197,1
terrify,0.9995472729206085,2
hesitant,0.9994414448738098,1
mongering,0.9990512728691101,1
injury,0.9990336894989014,1
heartstopping,0.9990229606628418,1
shakiest,0.9989446997642517,1
relocate,0.9988946318626404,1
afb,0.9988343119621277,1
punishment,0.9987799525260925,1
distance,0.9987177848815918,1
fifa,0.9987013339996338,1
farewell,0.9985811710357666,1
mentions,0.9985380172729492,1
anxious,0.998505711555481,1
asswhooping,0.9984930753707886,2
escaped,0.9983338713645935,1
slipping,0.9983087778091431,2
sheltered,0.9980359673500061,1
deadly,0.9980123043060303,1
discriminate,0.9978316426277161,1
whys,0.9976328611373901,1
spilling,0.9975387006998062,4
hense,0.9974821209907532,1
officer,0.9973291158676147,1
aggressive,0.997252345085144,3
ilk,0.9970456957817078,1
deadpresidents,0.9969573020935059,1
sobre,0.9964554309844971,1
somali,0.9963924288749695,1
brutal,0.9963807463645935,1
misunderstood,0.9963743090629578,1
legged,0.996359646320343,1
paranormal,0.9963586926460266,1
rule,0.996222585439682,2
obstacles,0.9959321618080139,1
cork,0.9956939220428467,1
wuss,0.9956763386726379,1
unburden,0.9955377578735352,1
trembled,0.9952484965324402,1
undefined,0.9951417446136475,1
onli,0.9945619702339172,1
leavin,0.9945334196090698,1
nervoso,0.9945043921470642,1
joking,0.9945008754730225,1
apocalypto,0.9944830536842346,1
ambivalence,0.9943085312843323,1
prison,0.9942618608474731,1
maya,0.9941635727882385,1
protected,0.994140550494194,12
faced,0.9938274025917053,1
ease,0.9937781095504761,1
underestimate,0.9934004545211792,1
trepidation,0.9933075308799744,1
scariest,0.993238647778829,3
pwg,0.9930270314216614,1
tough,0.9927316308021545,1
naughty,0.9926899075508118,1
bandits,0.9925757646560669,1
imposible,0.9924399852752686,1
capable,0.9922033548355103,1
obnoxious,0.9918530583381653,1
pregnancy,0.9909045100212097,1
possibility,0.99072265625,1
chupacabra,0.9905387163162231,1
drone,0.9903091788291931,1
inhibits,0.9898614883422852,1
stag,0.9897491335868835,1
inadequate,0.9897207617759705,1
incapacitate,0.9894882440567017,1
doom,0.9893695116043091,1
downsize,0.9890273809432983,1
wage,0.9889565110206604,1
mahdi,0.988835871219635,1
warns,0.988732099533081,1
mossad,0.9885397553443909,1
sue,0.9884467124938965,1
frightening,0.9866538643836975,1
financially,0.9865967631340027,1
tinkered,0.9865037202835083,1
banish,0.9861267805099487,1
motivators,0.9852311611175537,1
ants,0.9851493835449219,1
malfunction,0.985023021697998,1
knife,0.9848281741142273,1
instincts,0.9846457839012146,1
coward,0.9846029281616211,1
aimed,0.9830192923545837,1
threatened,0.9830188155174255,1
tested,0.9826332330703735,1
uq,0.9822618961334229,1
petersen,0.9819949269294739,1
coldsheets,0.9819520115852356,1
nonono,0.9819450378417969,1
punished,0.9817405939102173,1
lossing,0.9813385009765625,1
solider,0.9809437394142151,1
cricket,0.9807119369506836,1
bob,0.980653703212738,1
