word,score,word_count
barry,0.9993672966957092,14
trucker,0.9987926383813223,6
fcuk,0.9952126833108755,13
effer,0.993887796998024,12
peeves,0.993778669834137,10
lifeskills,0.9927180664879935,14
vmail,0.9925681352615356,12
ram,0.9924834171930949,6
foul,0.9901145270892552,14
inefficient,0.9878410026431084,8
twats,0.9870810508728027,16
bane,0.9862171784043312,8
tvs,0.9847815220172589,13
frequent,0.9828971709523883,14
upâ€,0.9810675799846649,10
reporter,0.9789428285190037,14
duvet,0.9788664244115353,16
slaped,0.9768185475293327,17
thatslife,0.9742686947186788,6
@mikesovo,0.9738351702690125,14
muffle,0.9724050859610239,12
fend,0.971968432267507,6
mailroom,0.9710675130287806,12
intensity,0.9705496549606323,10
punkass,0.9664795200030009,6
@dickyv,0.9655434191226959,10
lance,0.9643406391143798,10
tempers,0.9616732922467318,11
mediocre,0.9586976766586304,15
fool!â€,0.9572730234691075,14
fustrated,0.9560898376835717,18
fathering,0.9547196626663208,16
breakups,0.9525821275181241,18
disproportionate,0.9466836154460907,16
reprieve,0.945317288239797,18
extolling,0.9446790183291716,17
insult,0.9442679948276944,9
prick,0.9372977936912245,18
mistrust,0.9364570835057426,17
irritating,0.9332822091493975,17
damien,0.9324134840686484,18
footie,0.9313335567712784,12
wale,0.9305505818681704,16
sox,0.9290622400217935,19
demolishing,0.9256394743919373,10
hostility,0.9243477753230503,7
grumpy,0.9243316990988595,21
infuriating,0.9237700819969177,10
revolutions,0.9222594141960144,15
uninstall,0.9200580553574995,11
won't,0.9188504472685357,15
effed,0.9157331640070135,11
darth,0.915325982703103,18
idiot-,0.913272812962532,12
wrenching,0.912256783246994,10
curses,0.9076834519704183,12
slipknot,0.905499242246151,8
screwing,0.8914844488555734,22
misstep,0.8869542642073198,11
profanities,0.8864016483227412,12
fathers,0.8861276904741923,12
congress,0.8825900012796576,22
boiling,0.8814643509685993,16
warehouse,0.8805021047592163,7
burned,0.8787904312977424,13
goalscorer,0.8754851818084717,9
ditched,0.8738665968179703,20
kya,0.8718950510025024,10
pummeled,0.8710684884678234,11
frustrating,0.8686510557713716,23
annoyances,0.8669765740633011,12
moan,0.8631810886519296,14
frowned,0.862434188524882,12
nail,0.8597570142962716,22
chopping,0.8593495027585463,11
