word,score,freq
blindside,0.8984061479568481,1
entrance,0.896980345249176,1
bestfriends,0.823376476764679,1
suprise,0.8050040006637573,2
spanner,0.7859939336776733,1
sneaking,0.7854650616645813,1
sorprender,0.7807636260986328,1
ouch,0.7635972499847412,2
unexpected,0.7493626935915514,11
confusion,0.7473875880241394,1
elopement,0.740440309047699,1
tasty,0.7321144342422485,1
astonishment,0.7281267046928406,1
mailboxes,0.727729320526123,1
shocking,0.712886393070221,3
miscalculation,0.7092244029045105,1
bookbag,0.7049822509288788,2
detour,0.7000595331192017,1
autographed,0.6909319162368774,1
bodyguard,0.6842507123947144,1
items,0.6799857105527606,35
surprised,0.6767906273404757,12
buffet,0.6750426292419434,1
girlfriends,0.6741430759429932,1
shock,0.6672886908054352,7
underwear,0.6646349174635751,7
marijuana,0.6607640981674194,1
saguaros,0.6348333358764648,1
hmmm,0.6346904337406158,3
surprise,0.6296694616752642,98
bday,0.6286863181740046,16
shayna,0.6246519088745117,1
kisses,0.6243887543678284,1
guessed,0.6228355169296265,1
shocked,0.6228007674217224,3
ambassador,0.6222253143787384,2
flown,0.6184448599815369,1
clue,0.6138038635253906,7
sneak,0.6065289556980134,5
pressie,0.5974501967430115,1
oddly,0.5968165993690491,1
crab,0.5948265194892883,1
surprises,0.5932351776531765,7
ranked,0.5889021992683411,5
knew,0.5828063260349963,18
washroom,0.5823653936386108,1
sorrynotsorry,0.5804975628852844,1
impress,0.5772950649261475,1
freaky,0.5770991444587708,2
suitcase,0.5724133551120758,3
awww,0.5720946788787842,2
mailbox,0.570865273475647,1
froze,0.5671049952507019,1
happybirthday,0.5647715131441752,3
turns,0.5631230734288692,16
expecting,0.5557302807768186,12
chose,0.5529516935348511,1
coo,0.5524528622627258,1
gut,0.5518734455108643,2
ironic,0.5491976737976074,1
diner,0.5487988442182541,2
burglar,0.540022611618042,1
secretive,0.53944331407547,1
horoscope,0.5387068390846252,2
dismissive,0.5337487459182739,1
gem,0.5328189730644226,1
hahaa,0.5301142334938049,1
confessing,0.5283408761024475,1
cadeau,0.5264030694961548,1
retiring,0.5218328237533569,1
fudges,0.5093343257904053,1
woa,0.5032893419265747,1
gobbled,0.5032697319984436,1
noticed,0.5019313082098961,5
expected,0.49629642137072305,11
lover,0.49487924575805664,1
random,0.49376080815608686,13
boulder,0.4932957589626312,1
arrive,0.4929850871364276,6
tequila,0.49276646971702576,1
fare,0.48851412534713745,1
girly,0.4878334403038025,1
figure,0.4876693058758974,8
lovers,0.4860815107822418,1
lazyday,0.4847639799118042,1
formal,0.4827742874622345,2
bruce,0.4783588647842407,1
nowhere,0.47613665035792757,7
male,0.4747861921787262,1
dyed,0.4718116223812103,1
ending,0.4692144989967346,4
bux,0.46857890486717224,1
scaring,0.4646086096763611,1
egg,0.4644808918237686,2
purse,0.4637729823589325,2
winky,0.46294328570365906,1
bookclub,0.46183156967163086,1
katy,0.45070111751556396,2
octopus,0.44855108857154846,1
impressed,0.44557780027389526,1
object,0.4453830420970917,1
birthday,0.44478659284742256,89
stalked,0.4428965747356415,2
filler,0.44270527362823486,1
shhhhhhh,0.4412994384765625,1
shhhhhh,0.44112644096215564,3
superexcited,0.43971696496009827,1
scandalous,0.4326813519001007,1
emma,0.4317953884601593,1
pocket,0.431312819942832,4
congratulating,0.42450380325317383,1
woah,0.424492210149765,1
proposition,0.4216102063655853,1
portrait,0.4214555025100708,1
dirt,0.421447217464447,2
jour,0.42081406712532043,1
gifts,0.41919098662979465,17
compromise,0.4172854721546173,1
discussed,0.41507723927497864,1
behavior,0.4127454161643982,1
blonde,0.4091354921460152,5
slacks,0.4073788821697235,1
woaw,0.40734198689460754,1
knives,0.4073137044906616,1
browns,0.40729278326034546,1
grocery,0.4043493866920471,1
package,0.40230436995625496,8
spelled,0.40225949883461,1
hehe,0.40072294210012144,13
corner,0.40052783489227295,1
spontaneous,0.39989709854125977,1
intials,0.39835280179977417,1
uhhhh,0.39806368947029114,1
signature,0.3980427235364914,2
expect,0.39694405253976583,16
classmate,0.39545416831970215,1
wrap,0.3947835937142372,4
foil,0.39365994930267334,1
didntexpectthat,0.3934755027294159,1
luscious,0.3929331600666046,1
upgraded,0.39286383986473083,1
iminmiddleschool,0.3920360803604126,1
result,0.38737186789512634,2
surprising,0.3854548931121826,7
deadline,0.38498905301094055,1
unexpectedly,0.38441862165927887,3
hiding,0.3840854125363486,7
announced,0.3816891759634018,3
mamma,0.3812616765499115,1
duet,0.38096244633197784,2
lady,0.38082449252788836,13
alley,0.37831270694732666,1
girlfriend,0.37756275981664655,10
brought,0.3760572746396065,8
dork,0.37537509202957153,1
liked,0.37312144307153566,7
amaze,0.37120458856225014,4
