word,score,word_count
anscestors,0.025431012734770775,1
orphaned,0.024306836538016796,2
filippo,0.024170147255063057,1
sucidal,0.02378639206290245,1
morbid,0.022876065224409103,1
lsot,0.02274204045534134,1
sucide,0.022608570754528046,1
months.i,0.02245134301483631,1
barrack,0.022445503622293472,1
wounded,0.02236163740356763,3
orphanages,0.022230714559555054,1
minorites,0.02205195464193821,1
traffiking,0.02166326344013214,1
grandi,0.021527916193008423,1
frienda,0.02151825651526451,1
indonesians,0.021262846887111664,2
rousey,0.02123725414276123,1
unbearable,0.021110298112034798,3
decimated,0.02087645512074232,2
casualty,0.02084966003894806,1
genius,0.02068496309220791,1
prevention,0.020462379790842533,2
flawed,0.02041657082736492,1
displacement,0.02039000764489174,1
traumatized,0.020361213013529778,1
spouse,0.0203432384878397,2
horrified,0.020274395123124123,1
devestated,0.02024475298821926,1
plantation,0.020233608782291412,1
idots,0.02006993442773819,1
nigerians,0.02006618306040764,2
diseased,0.01994018442928791,1
unborn,0.019903887063264847,1
soo,0.01989869400858879,1
engulfed,0.019828684628009796,1
moraly,0.019804570823907852,1
millennials,0.01972019113600254,1
confiscated,0.019696012139320374,1
traditionally,0.019675279036164284,1
thoughtlessness,0.019642189145088196,1
williams,0.019634298980236053,1
tanzania,0.019578373059630394,1
ferocious,0.019556427374482155,1
janis,0.019488852471113205,1
females,0.019362017512321472,1
communism,0.019359121099114418,1
unavoidable,0.019299417734146118,1
enviornmental,0.019199974834918976,1
carelessness,0.019137036055326462,1
watched,0.019096864387392998,1
sympathizer,0.019024178385734558,1
robin,0.01901848427951336,1
reparations,0.018881388008594513,1
escalated,0.018813615664839745,1
dictator,0.018805457279086113,1
disconected,0.018778908997774124,1
drown,0.018773633986711502,3
enrages,0.01865966059267521,1
psychiatrists,0.01860017515718937,1
yemeni,0.01851122174412012,2
kenyan,0.01849624142050743,2
cynical,0.01845717616379261,1
superbug,0.018446628004312515,1
befell,0.018434397876262665,1
repressed,0.01841094344854355,1
authorties,0.018409492447972298,1
nicholas,0.018340732902288437,2
abruptly,0.01833263598382473,1
heavily,0.01833105832338333,1
peta,0.018324794247746468,1
migrant,0.01831156574189663,2
senselessly,0.018303336575627327,1
kenya,0.01829502048591773,3
homophobia,0.018244484439492226,1
infections,0.018238780088722706,2
germans,0.018238263204693794,1
rhinoceros,0.018226714804768562,1
preteens,0.018158819526433945,1
suciide,0.01814284920692444,1
gunshots,0.01812099665403366,1
morals,0.01811078190803528,1
sacrifices,0.018108711577951908,2
70000,0.018063802272081375,1
repossessed,0.018037142232060432,1
awww,0.01803029328584671,1
brother,0.018026180332526565,4
surfers,0.018006108701229095,1
tammy,0.017997095361351967,1
curtail,0.01798793114721775,1
foisted,0.017942192032933235,1
aerial,0.017900628969073296,1
creative,0.01789100095629692,1
andres,0.017852354794740677,1
feminism,0.017831509932875633,1
repatriation,0.017729125916957855,2
deplorable,0.017685508355498314,1
nba,0.01768261194229126,1
anonimus,0.017612159252166748,1
drowned,0.017587925773113966,2
congratulated,0.01758601889014244,1
internment,0.017577430233359337,1
vividly,0.017552195116877556,1
hiv,0.01754290796816349,1
frogs,0.01752486824989319,1
needy,0.017516734078526497,1
syrians,0.017514530569314957,1
cancers,0.017513010650873184,1
heartache,0.017509737983345985,2
abandoned,0.017506837844848633,2
affection,0.017481371760368347,1
yers,0.017456170171499252,1
unfounded,0.017447885125875473,1
threathing,0.017438718117773533,2
microcephaly,0.017419714480638504,1
fighter,0.017415184682856005,6
adopt,0.01741308905184269,1
grandkids,0.017411600798368454,1
answered,0.017394619062542915,1
hurdles,0.017393112182617188,1
duckworth,0.017366444692015648,2
relocating,0.017328547313809395,1
considerably,0.017290256917476654,1
domesticated,0.01728527806699276,1
gentle,0.01728246919810772,1
dissapointing,0.017280234023928642,1
diversify,0.01726689003407955,1
unforgivable,0.017266569659113884,1
insignificant,0.01726375799626112,2
beach,0.0172591395676136,1
cheered,0.01725681684911251,1
rhinoceroses,0.017253488302230835,1
refuges,0.017253179103136063,1
surged,0.01725006476044655,1
ethnic,0.017228779072562855,3
unwillingly,0.017182787880301476,1
repression,0.017179233953356743,1
accidental,0.0171720739454031,1
barinsky,0.017163854092359543,1
everlasting,0.017143873497843742,1
jumped,0.017112135887145996,2
hostages,0.01707070879638195,1
repossessing,0.017069701105356216,1
shutdown,0.01706303469836712,1
collections,0.017047218978405,1
occupation,0.017018474638462067,1
bee,0.017006902024149895,1
piqued,0.016993030905723572,1
belonged,0.01698719710111618,1
healthier,0.016986168920993805,1
messaging,0.016984252259135246,1
deems,0.016979463398456573,1
destroys,0.016966240480542183,1
entertaining,0.016956381499767303,1
saddest,0.016938768327236176,1
jax,0.01691005378961563,1
debts,0.01689988188445568,1
urge,0.01688391901552677,1
trunp,0.016879376024007797,1
manipulative,0.016871334984898567,1
volunteering,0.016851669177412987,1
succumb,0.016846913844347,1
deforestation,0.016827810555696487,1
controversial,0.016824059188365936,1
eldest,0.016823668032884598,1
swastikas,0.016811746172606945,2
african,0.01680231560021639,3
me.he,0.016800394281744957,1
anguish,0.01679622009396553,1
sorrow,0.0167915690690279,2
liters,0.016790776513516903,2
noble,0.016781054437160492,1
policemen,0.016752051189541817,1
actresses,0.016743894666433334,1
worthless,0.016735268756747246,1
interrogator,0.01671534962952137,1
promised,0.01671474054455757,1
