Word,Value,Freq
grieve,12.942447274480855,2
heartbreaking,12.117732717044419,17
condolences,11.967426042159786,3
grieving,11.673254045650538,3
vaquita,11.186607477575308,1
barakat,10.113704913470428,1
sorrow,10.108755927827588,2
heartbroken,10.05519651429131,4
orphaned,9.914827215034165,2
prayers,9.9031724386914,8
dubose,9.703305448318133,2
tragedy,9.690535231815375,29
angelia,9.513864350352378,1
aleppo,9.512880154448794,8
shipwreck,9.195605826986139,2
perished,9.098171501189427,2
tragedies,9.019578537059715,6
wounded,8.973172245099704,3
devastated,8.913907905036467,9
rehabilitator,8.815924775641179,2
sadness,8.652435852873168,5
garcía,8.600236315163784,1
amira,8.570118035615451,1
mourning,8.533246611516006,1
devestated,8.398008826261503,1
captivity,8.386762443933549,1
fernandez,8.35170289016969,2
rescued,8.343244574884011,2
healing,8.3350249089508,3
uganda,8.3341281706671,4
tragic,8.3245369938777,29
heartache,8.244328381410014,2
janis,8.20789118767425,1
loss,8.177796428346483,23
tears,8.148224732987728,9
saddened,8.100988716454594,13
outpouring,8.036357087272336,1
grief,7.986313873669133,2
raphael,7.943318350546178,5
rescuers,7.924761427199883,2
zambia,7.900803154654568,1
heartbreaks,7.796658165175359,1
habitat,7.768808449807693,6
salama,7.72723095130641,1
calais,7.659991335183804,4
tanzania,7.606638866927824,1
burma,7.51592979677298,2
harrowing,7.490623860481719,1
journey,7.4886619682056335,1
myanmar,7.484189467353644,1
unhcr,7.4489641452273645,4
survivor,7.416902524550096,4
bernardo,7.392829382104537,1
plight,7.350381603589085,3
trauma,7.299582961342821,10
mourned,7.2660684109105205,2
memories,7.23230445812078,11
precious,7.218715469673043,5
gaza,7.195960193505016,3
anguish,7.174648658372462,1
keepsakes,7.170169809005074,1
distressful,7.157132631684362,1
tragically,7.146460476058564,1
aden,7.135223866411252,1
capsized,7.1247357858519536,1
compassion,7.117676491372549,9
rwanda,7.084479576762533,1
meranti,7.07607031572843,4
heal,6.995170046473504,2
mosul,6.94404028604913,16
tammy,6.90879534261876,1
distressed,6.899898934760131,2
wounds,6.89275732479291,2
shelby,6.8692691139476665,2
devastating,6.843533185514389,8
joan,6.840183600012097,1
traumatic,6.827770192745447,2
humbling,6.824885744663334,1
duckworth,6.807296505077829,2
ethiopia,6.7943118136317935,2
endangered,6.774734924461882,16
memorial,6.7453928400296945,3
diana,6.740330477434327,2
lockets,6.728244443278527,2
tearfully,6.722805633231758,1
orangutans,6.6945487592752215,3
santiago,6.677045265360903,1
salley,6.6726248080522055,1
gratitude,6.656862458003161,1
wildfires,6.656337796594016,3
orphans,6.654325592338864,2
empathy,6.650933236989658,4
resilience,6.642917973513249,1
survivors,6.637574678497913,5
lost,6.617264323926065,66
humbled,6.60487912874305,1
rescue,6.564821525813386,10
widowed,6.549472165861516,1
hdp,6.482950176636223,1
ilness,6.453312530589756,1
cubs,6.424270423929556,1
willoughby,6.417175079142908,1
katrina,6.404143987256248,1
scars,6.402629027350486,2
childhood,6.380190583717194,3
murchison,6.376004130321235,1
nino,6.341233809991536,2
eleanor,6.337421268792241,1
empathic,6.3004111153422855,1
convey,6.296444141538814,1
verna,6.275903845558787,1
gilbert,6.243883606468444,1
learnings,6.23544233298162,1
losses,6.209926424126024,1
haiti,6.207528876810102,16
sadden,6.20729143909557,1
sandu,6.207011592501658,1
methylmercury,6.195336830496672,2
sanctuary,6.178332391983531,1
traumatized,6.171175094343198,1
graham,6.143990823995409,1
encouragement,6.138348100161238,1
illness,6.119609342580588,14
nicolas,6.115607045390789,1
dear,6.113968628094881,10
rehabilitated,6.11312559855287,1
wildfire,6.112141229445115,4
habitats,6.094952961774709,8
abubakar,6.088268321498617,1
distraught,6.085130773652054,2
euthanized,6.0807676974800415,2
newborns,6.071778142635594,1
accident,6.0701370767565095,30
malnourishment,6.0694569168263115,1
mariah,6.06353320688504,3
syrian,6.05162885961181,10
ptsd,6.038755840803788,1
suffering,6.019649361671327,54
infant,6.010145735635888,1
bolivia,6.005450093998661,1
adoptive,5.99645132180558,1
nutrients,5.983390718181909,1
protect,5.980096315465744,50
hurst,5.975014089208798,1
hurtful,5.958379448886262,2
cholera,5.955898665991299,7
restored,5.930799280082283,4
philadelphia,5.909429267019732,5
syria,5.908087328338297,23
souls,5.8934255783551635,2
beloved,5.879097808500319,2
braves,5.872986838105135,1
recovers,5.865054644193151,2
wrenching,5.8549788724048994,3
blessed,5.8505477485950905,3
emotional,5.846718427132146,14
recuperation,5.836663881549612,1
vessels,5.811030689153995,1
hardship,5.8058026836952195,1
purification,5.799935951419684,1
restoring,5.788949893605604,2
transported,5.780897342119715,1
delicia,5.778211213459144,1
maimed,5.751811435311538,3
orphanage,5.737438483702135,2
angeles,5.736894921705243,3
guardianship,5.724379505234538,2
infants,5.7236802316474495,3
ache,5.719744885438558,1
dehumanizes,5.714298855018569,1
rehabilitation,5.70744322038081,1
burns,5.698450352461805,5
firefighters,5.6929378485401685,3
regain,5.6893501809881855,2
cherish,5.686115858698031,4
orangutan,5.671300345755299,5
vulnerable,5.6584255151683465,5
caimans,5.652706283530279,1
rays,5.651428225264681,1
bravery,5.650527545782097,4
saddens,5.624826992509497,8
fortunate,5.618770579108968,3
emotionally,5.6173367243027315,7
lgbtq,5.615257179408218,1
mentor,5.615073981894966,1
syrians,5.608451365682413,1
recover,5.582257131169172,7
sisters,5.579605343518779,7
cried,5.572149464291215,1
grandi,5.5715457067635725,1
displaced,5.570931608512183,11
despair,5.562880330035114,1
sweetest,5.558137308486039,1
andrea,5.556140591041185,1
inspiration,5.546099021870759,1
families,5.536583384832738,53
refuge,5.536268616080633,5
saddest,5.530953866757045,1
cries,5.527798776747659,1
drowning,5.515808465981536,1
awww,5.504498083355429,1
exile,5.500242538008024,1
unborn,5.497643400762627,1
died,5.476199937806996,67
comunale,5.471345910846139,1
recovering,5.465413646030356,1
vessel,5.465069295922149,2
enriched,5.458747511105685,1
lesley,5.45768151183438,1
hospitalized,5.4499950752506265,7
impacted,5.435678971993184,1
aww,5.433932179032126,1
thomas,5.429692221827281,4
conveying,5.4262139669881435,1
sucide,5.426094077483867,1
mueller,5.421082246277365,1
firsthand,5.415349273986067,1
damaged,5.4122559782117605,4
unclasped,5.40517220494803,1
elephants,5.403414100634109,23
comey,5.39474949324358,1
fishers,5.391838248906424,1
beautiful,5.389698132854392,11
catchment,5.389331685713842,1
recuperate,5.386600564757828,1
shanahan,5.384592410976438,1
afrikaans,5.378345624078747,1
fallen,5.373252822157156,6
hug,5.368000571463199,4
recovery,5.32939699554845,5
livelihoods,5.321231792291655,1
deportation,5.3093789701670175,1
grateful,5.304212882409047,12
oceans,5.304013913766539,4
harambe,5.301804150512908,2
elton,5.277642140263197,1
heartening,5.276946287754981,1
prayer,5.268755521685307,4
mallika,5.2626894376844575,2
leonard,5.258836659762892,3
angelina,5.2542030268705275,2
capture,5.253062459980356,1
adversity,5.2354851315558335,4
afghan,5.232823807498789,3
soul,5.221568674488481,3
warmth,5.210170358965115,1
cesarean,5.207356726497437,1
feelings,5.206667785241734,27
breakup,5.204315581417177,1
waterways,5.203505736717489,1
resignation,5.190756751704612,1
inspirational,5.1858014231293055,1
pray,5.185742378180294,14
georges,5.183323644188931,1
reclaim,5.180455394205637,1
amanda,5.1763316450378625,2
injured,5.174936853480176,32
meningitis,5.173092947008627,1
sacrifices,5.173090494514327,2
jackie,5.16960506995747,1
noah,5.167273070675947,1
forests,5.163782420189818,6
surviving,5.152132759365486,3
conveyed,5.1481325272070535,1
