Word,Value,Freq
joy-,21.539724959407977,1
lemsip,15.837674830690958,1
gladness,15.790025370952208,5
achey,14.792265894866432,1
sunbeams,14.757744875787466,1
errands,14.618084613292012,4
mercies,14.385872549333726,4
housework,13.758947586611612,1
philippians,13.732984618167393,1
gospel,13.667371038638521,14
uplifted,13.627267484553158,1
ecclesiastes,13.580517879046965,2
give-,13.54380066691374,1
commuting,13.533387011630111,1
teething,13.4523560467278,1
lights-,13.427104746868281,1
congestion,13.125094294315204,5
burdens,13.087740913615562,2
divinely,13.027745642408263,3
christmassy,12.957747442102118,3
thankfulness,12.91142584463887,5
joys,12.898333582794294,6
joy,12.80435448422213,366
uplifting,12.709854698594427,2
energies,12.696193813433638,2
holyspirit,12.518225081686978,2
week-,12.488950955914333,1
fettling,12.473593434056966,1
pack-,12.469305003702175,1
rhema,12.408095767197665,1
labour,12.320248941185127,3
5a.m,12.302896485954989,1
8am-8pm,12.268938835550216,1
m25,12.201934812415857,3
jolly,12.182793528616457,6
radiant,12.176178944762796,3
0800,12.138953960122308,1
chanukah,12.074556660176313,3
brighten,12.072706976381596,3
unbeaten,12.071755504148314,1
appt,12.05130260848091,6
productivity,11.907730106293457,2
ephesians,11.809022713336162,1
unltd,11.793946201971266,1
joyful,11.79055973814684,25
tutoring,11.784518112377555,2
mageweave,11.740281039754336,3
6am-11pm,11.720107155153528,1
infusion,11.69898168760119,1
radiate,11.651425731775817,9
cheerful,11.628404214570764,6
lewisham,11.584075033577392,1
allday,11.58041349670384,3
microsystem,11.554220665770117,1
joyous,11.522915624578673,17
excelsis,11.503268300330092,1
uplift,11.470390523812966,1
bathing,11.469101626833435,2
breakie,11.462475922591693,1
promises-,11.404401629712083,2
pains,11.384357650444144,9
carols,11.372471638896968,11
deaconess,11.33411023725057,1
joyness,11.306087707576808,4
sleet,11.293410316633526,1
unalloyed,11.284008566224657,1
shining,11.264294804364908,7
candlelighting,11.248290463074227,1
everlast,11.180236100408365,1
ucas,11.167903925168503,2
interzone,11.167859419721935,1
unproductivity,11.15708812433877,1
unburden,11.157003654720029,1
mornings,11.130658381342073,9
mornin,11.089540479923016,1
nght,11.069384467671625,1
relaxation,11.066997680347413,4
blessings,11.045150170568377,31
chores,11.000804477691418,2
sinus,10.962479766167235,7
antiwrinkle,10.945493934181286,1
productive,10.927992933953647,19
quarterbacking,10.915790942759486,1
lighten,10.871022239511149,1
commute,10.83288866908697,7
comedown,10.716043844702654,1
duvet,10.712162433017511,3
massage,10.70980423502624,6
'cos,10.701290273456834,1
meridian,10.68381544778822,2
15am,10.622153342641013,1
ease,10.614684696716722,1
soak,10.602152724386542,11
caroling,10.536605801346013,4
resume,10.4707053181628,3
payslips,10.46255622600438,2
microeconomics,10.455822171890759,1
supper,10.427691974691697,3
anointed,10.408931236699573,1
helper,10.390030385227874,2
rejoicing,10.374507491695113,1
dozing,10.373416240880033,2
ppg,10.330529458238743,1
brekky,10.275690116577607,2
uplifts,10.271653130068444,2
decorating,10.264591789396945,28
pedis,10.263154930929886,1
baubles,10.25299945572624,1
morn,10.231842989654979,9
oneness,10.224193258793093,1
queues,10.220607039846072,1
soaking,10.201443404803285,1
hallelujah,10.182737892260775,5
sainsburys,10.171932031669712,2
sermon,10.169213214045158,7
cramps,10.166097108798567,2
extolling,10.126551185385324,1
cuppa,10.056203444022685,5
healing,10.052958376025344,1
cushion,10.024837799675879,2
itsu,10.024140293829987,1
congested,10.020937323046383,1
divinity,9.99374522830476,1
hosanna,9.988430408790009,1
fibro,9.987975783646107,4
beam,9.978073021047749,2
6-point,9.974069165822584,1
helpin,9.969185911293607,1
wherever,9.967764892950072,5
assist,9.965214371019101,1
bubblebath,9.952377325244015,1
tenner,9.951095955155324,2
fellowship,9.917633715551347,2
4u,9.910623566087452,1
appointments,9.8972018117056,1
merry,9.865865812062111,21
jubilant,9.859274681657553,1
hymns,9.845480433490593,1
a.m.,9.805031022289768,13
exalted,9.792037130275276,1
rememberthat,9.788239682209678,1
workmen,9.737429147877265,3
deliverance,9.728611342230579,1
