word,score,word_count
@ms_mary_macc,0.0039042457392497454,1
its,0.009009898135135768,677
cute,0.004292964355787716,59
watching,0.007911536369251664,275
her,0.004436205733815819,354
tryna,0.00877979100059979,17
guess,0.006612361922267758,196
stuff,0.0056907229450332475,88
.,0.009609563232089042,16601
see,0.008713095101050172,587
the,0.010433505468431341,13793
wheels,0.0039042457392497454,1
spinning,0.0039042457392497454,2
",",0.011964329752729196,10555
but,0.010207142645025986,1908
r,0.010531680966481004,122
they,0.010582653012105047,1253
in,0.009983066070598711,5844
mud,0.0048652616295662985,3
?,0.009970385652227114,2387
lol,0.0072927629105077555,487
i,0.010923760470878454,17200
love,0.015386393853297493,2891
you,0.010509190093719777,5784
babe,0.004139322973423986,14
@lizpenny,0.0006339447152762053,1
haha,0.006846208801732054,177
yer,0.00164908445278949,4
!,0.00615449564532194,9730
julian,0.0006339447152762053,1
told,0.0077452544229822656,182
mike,0.0051525838618720265,9
to,0.008887918138436776,10604
take,0.008772788183362003,308
me,0.009625444927818756,3395
round,0.0042766093135815685,24
x,0.006317058842538085,71
if,0.011567980804689602,1171
post,0.0073862254840121955,93
a,0.008555119233440461,7800
football,0.005846994693695646,48
status,0.007600804094524393,10
on,0.008694268675489635,2843
fb,0.009845698199212143,111
today,0.014364356765645275,2659
will,0.012574652524022983,1281
be,0.010535669652164476,2478
buried,0.01072453785466981,1
alive,0.013543388944329975,60
just,0.006995174213813284,1804
left,0.004028679742142925,203
@tykeyes92,0.005755520720364681,1
and,0.010947530124406354,8078
@jussayin_shell,0.005755520720364681,1
m,0.009049754594783828,594
pretty,0.004430500624967367,103
sure,0.008102881398993489,122
'm,0.010194995840651647,1964
gon,0.009171288144066253,410
na,0.009058271311790538,398
cry,0.007043880039662948,75
myself,0.00841028306967318,175
sleep,0.005255856221669616,284
tonight,0.005809853777852621,441
yay,0.0010567713819891382,62
done,0.006452069197851759,240
with,0.0075377816706136275,2306
one,0.008674749728924463,1244
final,0.00740374282214038,83
...,0.007912816032624835,3008
now,0.007236921747228692,1215
continue,0.011620372592669808,29
hating,0.006268169236852675,5
my,0.007149705524694088,6319
life,0.01069868819274067,978
studying,0.003366349708919955,75
for,0.011089816335045988,5464
next,0.008224820826455098,408
@maliamorgan,0.007987131521707245,1
by,0.011858423610033548,814
way,0.009042564326358476,404
ended,0.003970838063546778,23
up,0.007577165230709968,1587
getting,0.008401595779398875,405
99,0.01481326399362999,30
%,0.01160369980809147,107
that,0.010487050000685201,4051
