Word,Value,Freq
catan,112.51998416699644,59
fleet,88.49826486431994,15
settlers,84.31553612888092,60
calm,78.18506220140262,6
seafarers,77.85422588256188,7
fleets,77.64521170430817,4
calmed,77.38305386184948,2
settler,75.49356495858228,2
natured,75.47794144996442,2
calms,73.18652974914585,1
insured,72.70567989395931,1
favorie,69.95524735050276,1
soothed,69.50231615523808,3
hardy,68.94511080149096,4
storability,68.92069762176834,1
cucumber,68.56513414828805,2
celtic,68.48289303624188,5
versatile,68.29195875211735,26
calming,68.28784040967003,3
hearty,68.26028125919402,1
brightening,68.09644066443434,1
soothes,67.31031678884756,3
tomatoes,66.54331179242581,5
hydrate,65.83515795840867,1
afforable,65.77648448376567,1
comforting,65.07566581096034,14
puzzlers,64.57335606403649,1
52-card,64.5491484865197,1
knowledgeable,64.53723600599915,1
rubberwood,64.41784217051463,1
storm,64.10695221719288,10
kickin,64.07656725482957,1
unbeatable,63.752372996881604,2
buses,63.74282130470965,2
grandsons,63.696291499072686,24
versatility,63.67419672616734,5
comraderie,63.004602813743986,1
crew,62.90144518727902,55
blending,62.87017761176321,2
passengers,62.695395349292085,2
sharpshooters,62.641661431625835,2
100-piece,62.60329858477053,1
watchful,62.491016301559284,2
resilient,62.12931767269038,1
breeze,61.70909613289405,45
carefree,61.49845780414762,1
versitile,61.46304464939749,1
withstands,61.22058049752377,6
dependable,60.735997873780434,1
spirits,60.631737893760146,3
independence,60.60696344243479,4
riot,59.548148719070014,6
safest,59.528479261673056,1
bubbly,59.42139999477149,1
combines,59.421192538400646,12
irish,59.03635682025924,1
enjoys,59.017180851251396,334
roadtrips,58.99016931751976,1
weather,58.88360506622121,28
9-over,58.79158537578769,1
apples,58.704690279322676,27
castell,58.63588899374008,1
sturdy,58.579901110730134,521
blend,58.47225542477099,10
"1,000-piece",58.39058836521872,2
loyal,58.1970291431644,3
preparedness,58.147006974206306,1
mischief,57.804893221356906,3
helpers,57.60629396661534,2
pleaser,57.50479643337894,4
supple,57.06670182300729,1
friendly,56.93750123074278,80
planted,56.89822400468984,1
relaxed,56.77371226665855,5
blended,56.72840351512423,1
mischievous,56.58740727661643,1
seamlessly,56.45314511738252,3
cheerful,56.429143375949934,9
loving,56.38061672462936,56
sociable,56.200422454974614,1
maintains,55.9472529636987,3
arsenal,55.911858989628854,5
seamless,55.70851169085654,3
affordability,55.50133312671096,1
flares,55.48247545375489,2
flag,54.96991457731929,4
controllable,54.876992648351006,2
rambunctious,54.792955844895914,3
tutored,54.75190620846115,1
enjoying,54.746570884948596,150
celts,54.675176258722786,2
bananagrams,54.45124254678376,56
affordable,54.14998916804325,12
versitle,53.833303697028896,1
calmer,53.808013862231746,2
enthusiasts,53.640619566256646,3
smoothest,53.60089281870751,1
versatile-,53.55086714000208,1
quickness,53.548825951933395,1
horses,53.534536621533334,49
soothing,53.17258526972728,38
400,53.15864063374465,2
safely,53.06838100788627,13
prompt,53.05945920088561,17
stashed,52.94960664602695,4
enables,52.910621047674795,5
volatility,52.84732337517198,1
chistmas,52.839860519743524,2
andromeda,52.65641362284077,1
appliances,52.612981111742556,1
cranes,52.488344483135734,2
programmable,52.347159245982766,2
crosswords,52.28989757690579,4
durably,52.2379822540679,2
stoked,52.222065004345495,1
sunny,52.20402681309497,5
easiness,52.09644516580738,1
togetherness,51.998648416949436,1
chrysalids,51.89527858723886,1
trees,51.87696149828844,45
enjoyed,51.86148484062869,491
tree,51.84261154080741,82
trustworthy,51.81593919309671,17
intelligent,51.78036023589084,4
healthy,51.75410725106485,8
expertly,51.506133973030956,2
emergencies,51.49169034971419,1
warm,51.45786144188605,46
peaceful,51.40178671933245,4
fullest,51.36937396021676,1
temperatures,51.329764531052206,1
safe,51.320349738467485,143
outgoing,51.15119815384969,2
cucumbers,51.11779287317768,1
prefect,51.11032493572566,3
rowdy,51.04828181440007,3
sassy,51.02283250220353,1
ingredients,50.97879370933515,1
aboard,50.932399890734814,1
energizer,50.80674944631755,1
tagless,50.79686919305095,1
mayhem,50.76278843777254,1
wishbone,50.73027419508435,1
ease,50.71413924974695,43
festive,50.62810638395604,1
spirited,50.598210890224436,22
favourites,50.58628882258199,1
smiling,50.58303318871185,9
playful,50.58026731124846,4
efficient,50.563954318582546,4
crisp,50.49678535130806,3
breeze-,50.47199025377631,1
maintaining,50.38288670065231,2
feisty,50.26068618713634,1
mellow,50.1795504114707,4
fastest,50.17949342180509,5
sharpshooter,50.03690131946496,2
complexion,50.00599719493766,1
maintained,49.92477914044866,5
12i,49.850076966991764,1
greyboard,49.725897262920626,1
qx,49.70986554173942,1
energetic,49.68280585001776,16
orderly,49.64442007581238,1
grandson,49.572957362594025,498
poppin,49.522091552273196,1
teammates,49.488819748628885,3
sun,49.44466365513654,66
learners,49.434091640869156,2
12-piece,49.31682807469042,1
vines,49.24104017726495,1
diecut,49.17306428961456,1
stencils,49.17264494812116,1
resealable,49.16418686680845,2
steadiest,49.15135250543244,1
kronos,49.150893289501255,1
bookmaking,49.06314147321973,1
transporting,49.06303061044309,5
confident,48.98673593062267,6
residents,48.901115117245354,1
sweetest,48.82729961749283,1
caller,48.75045115110697,1
athens,48.74558364006225,13
merry,48.70006665848632,2
cows,48.66717920999508,6
varieties,48.641056015738286,2
stash,48.59696463646833,3
chickens,48.56684890783799,1
lemons,48.53173759505444,1
cutie,48.52981405064929,2
immortal,48.51578789728228,1
plants,48.50114404433407,2
proudly,48.485971062327735,1
cruisin,48.42575247323839,1
stashing,48.415125952335075,1
cheering,48.37891915242653,3
cats,48.35966457927134,19
proactive,48.310593808215344,11
fueled,48.303894561657216,1
springtime,48.297981328330934,1
enjoy,48.23116080474574,1076
fortified,48.14929122501053,2
convertible,48.07703652323107,12
joker,47.85312245844398,2
bubbling,47.66501556360163,3
rediscovered,47.661435812981836,2
homies,47.63680345925968,1
5-stars,47.62837272550678,1
favourite,47.58493691912736,12
brainteasers,47.55023617303232,1
skies,47.50820994004607,1
readiness,47.4582489207387,2
rivalry,47.457585837109946,2
nerves,47.40848511760123,7
spontaneous,47.40248845331371,1
reliable,47.37856015993748,39
ambulance,47.3008022949798,1
companions,47.27226654125843,19
whip,47.237560871755704,2
protective,47.23314407840371,13
firetruck,47.21258434120682,1
active,47.208431916486006,44
caring,47.14368130947514,1
tallest,46.9899803326698,1
adaptable,46.917489575454965,1
baddest,46.91655016423465,1
twinkle,46.878411925485125,6
keeps,46.82311683279113,227
heirloom,46.751485129789216,5
roses,46.72034461045405,1
flawless,46.6192739973194,1
locomotives,46.57548475457588,1
zombies,46.569548473111354,42
drivers,46.50736045688973,2
helps,46.43512041750364,219
vampires,46.42606431338936,1
autumn,46.4012070800527,2
essentials,46.35045499203261,1
moods,46.30662501556799,1
stylish,46.29119875043398,19
armada,46.28148912964389,3
warms,46.24828358634841,17
baddies,46.23479034466436,4
willow,46.232725390960695,2
multifunctional,46.132476039245375,1
robberies,46.08512519756914,1
stainless,46.03378160914872,1
islands,46.0335562012624,3
trusty,45.967591209337115,1
rockin,45.921200324086385,2
bestselling,45.9129537838744,2
goodies,45.82825624389807,5
mediterranian,45.8221472245059,1
whisks,45.70405121287331,1
shakespeare,45.680557386484,1
tolerant,45.61053482312127,2
believers,45.607644010859076,1
jfk,45.470252340775914,2
destructable,45.451259886845946,1
passionate,45.436705003725365,1
firepower,45.425616635009646,1
4channel,45.422743419301696,1
ships,45.40501294910064,124
oldest,45.390700925912824,62
skilled,45.35616690968163,5
baking,45.348791453638114,3
sunshine,45.23512706236215,18
gnomes,45.22873170141247,14
quaff,45.195190315367654,5
outbreak,45.16437656182097,1
chatting,45.1616941561515,10
mood,45.15879420467536,21
around.i,45.085412794491276,3
team.the,45.060367827652954,1
lurking,45.02284694497939,1
disorder,45.00786816305481,1
lads,45.00226694452067,1
delicious,44.975332353729755,3
laughing,44.91806528379675,29
withstand,44.916757352184504,20
magickal,44.862941318933736,1
legends,44.84682996375341,3
bonded,44.79310056974646,1
botanical,44.78643316286616,1
wherever,44.77204170858022,8
relaxing,44.75988159282133,15
captain,44.74880948924692,24
lively,44.73809865194198,5
smooth,44.71953113935888,63
cheery,44.70610096282326,2
navigator,44.69604972518573,2
peppers,44.68322088746936,1
oranges,44.60580317128915,4
700,44.59969981704489,1
sundown,44.52596654178342,1
invention,44.494691021565814,17
wildcard,44.470300137996674,1
favorite,44.37964865821414,528
bantering,44.374669034732506,1
monarchs,44.34941958756826,1
infectious,44.25220893772348,1
arrived,44.22743641602574,173
beverages,44.22001669749443,1
trucks,44.21279271195817,34
premium,44.20414638094371,7
cozy,44.166431390622165,17
flare,44.03133650717791,4
doubts,44.02703837880108,2
additions,44.021000269964134,9
3-piece,43.996104897611076,1
favroite,43.96273140475387,1
chaos,43.948908267891966,8
anxiety,43.84583023311279,13
oak,43.827702603332,1
