Word,Value,Freq
scarier,48.37508498982061,13
phobia,45.62527787301224,8
scariest,45.451259339926764,14
scares,43.39282398668729,26
fearful,43.180198869493324,19
fear,43.09969103673939,1743
frighten,41.146621317311656,3
terrify,40.29486361585441,9
scare,39.99997992356657,40
fears,39.77240415956476,61
shitless,39.55836607643869,1
terrified,39.35083255029531,56
trepidation,39.100487584160874,4
fearing,38.497892055340344,46
scared,38.44567653797094,568
scary,36.90062706009485,91
spiders,36.17346803564578,28
snakes,35.52856230980251,20
afraid,35.46206375676047,2174
bravest,35.17355101718567,4
scaring,34.29776036425028,1
spook,34.25310535833705,1
frightening,33.599573237937875,83
willies,33.423547554033576,1
fright,33.29825399152469,1
terrifying,33.071685893810354,28
terror,31.866034493461484,84
feared,31.83820280423879,16
hights,31.789238497061888,5
heights,31.62615806539543,10
terrorizes,31.570552603545366,8
warns,31.16235665936256,9
aliens,30.76061177259544,2
repercussion,30.699637015757617,5
risking,30.676012898562476,1
intimidate,30.59229221399437,7
intimidating,30.4715255817282,2
fearless,30.036612942441934,32
intimidated,29.56651443112787,1
risked,29.489677434467012,1
executions,29.42021032096818,10
fled,28.562504060566425,1
trembled,28.3573491225834,9
petrified,28.195072747454105,5
abduct,28.023705758649157,6
haunts,27.946298953262158,5
preying,27.877822942100465,1
mossad,27.854010755720083,8
bioweapons,27.606564122252166,5
extinction,27.24579900316894,2
danger,27.18099635001272,80
chainsaws,27.077856931835413,1
uncertainty,26.96129754066351,21
wrld,26.95036845264258,5
threat,26.89783210871974,11
warning,26.83303894108394,28
nightmares,26.824783515476156,14
risk,26.772672116057947,26
freaked,26.510117261554115,47
survivors,26.300369316828437,19
terrors,26.167473105539102,1
unknown,25.94885073948535,68
haunted,25.93300788459601,20
paranoid,25.91809620949789,19
tx,25.872450297116302,6
cowards,25.8299293344935,35
threats,25.484515086660394,3
snake,25.404288056068253,15
teeter,25.39149905461818,3
monsters,25.295746673480608,2
cautious,25.254041587055326,12
mongering,25.010320666478947,7
dread,24.900459655502345,19
vigilant,24.840921357041225,1
thriller,24.78176351475122,1
horror,24.7012321628863,63
alien,24.700265916399076,5
panic,24.65942994406214,66
warned,24.53732650502934,9
geelong,24.4433171278215,1
nwo,24.342790683842395,3
unsafe,24.30547366599785,21
ppv,24.25101731219911,2
paranormal,24.165519385984226,5
hesitation,24.121319526573643,1
courageous,24.088905211625388,1
descending,24.016429716226412,10
queasy,23.971820280290558,1
dangerous,23.84916215442354,18
vaw,23.83108907751739,4
overrules,23.737983880215324,10
wits,23.682299585314468,1
survival,23.656853805819992,21
illigal,23.39196789090056,5
coward,23.389770623936784,13
misstep,23.311977962148376,1
ptsd,23.08575291989837,18
gripped,23.03178227682656,8
fatima,23.026405577897094,6
confronts,23.02123965061037,7
deathly,22.9911492561223,15
lurks,22.870795491326135,10
conquer,22.84997480874881,48
brave,22.815284844720736,35
tribulation,22.75608285494127,1
beware,22.681413321581203,10
