Word,Value,Freq
catan,120.42671219266948,59
fleet,103.15307632841169,15
puzzlers,94.62706009306014,1
fleets,93.73001114286481,4
settlers,91.8991243020445,60
calm,90.95703903593123,6
cucumber,86.58386246122419,2
calmed,85.87350479520858,2
hydrate,85.84309402860703,1
knowledgeable,84.86464706815778,1
comraderie,84.54441849149762,1
seafarers,84.5328599587828,7
settler,83.64764419950545,2
insured,83.45567337431014,1
crew,81.49105850614608,55
rubberwood,81.47760025419294,1
brainteasers,80.32474533475936,1
100-piece,80.04322830595075,1
sharpshooters,79.31027237333359,2
enthusiasts,79.11189285673201,3
storability,77.73701492704451,1
favorie,77.03864303983748,1
storm,76.16839615263045,10
resealable,75.65304581083356,2
afforable,75.60087601102889,1
calming,75.36528030790389,3
watchful,75.14431778348981,2
natured,75.13583389677108,2
hardy,74.95553604520858,4
relaxed,74.59919754423201,5
soothed,74.20268265165387,3
spirits,73.62078873075544,3
52-card,73.169265903607,1
brightening,73.15299240507187,1
tomatoes,73.00907913602887,5
hearty,72.01950088895856,1
kickin,71.7943879739195,1
calms,71.55365005888045,1
dependable,70.80338303007184,1
enjoying,70.64480606473981,150
bubbly,70.6390382424742,1
passengers,70.45034805692733,2
resilient,69.56067673124375,1
safest,69.31263748563826,1
"1,000-piece",69.25527969755231,2
carefree,69.16310135282575,1
controllable,69.15385452665389,2
versatile,69.13247696317733,26
around.i,69.02670303739608,3
independence,68.6633531228453,4
helpers,68.60603348173203,2
arsenal,68.58607498563825,5
comforting,68.45698563016951,14
volatility,68.17575088895858,1
breeze,68.12384048856794,45
chrysalids,67.81365982450545,1
preparedness,67.68260208524764,1
energizer,67.63117233671248,1
riot,67.47329727567733,6
unbeatable,67.42779556669295,2
9-over,67.39093033231794,1
safely,67.38345352567733,13
soothes,67.33284775175154,3
teammates,67.30011764921248,3
sharpshooter,67.16215530790389,2
blend,67.0257569924742,10
flares,66.64656082548203,2
irish,66.43004623807968,1
stashed,66.41635147489608,4
pleaser,66.19371811307967,4
ingredients,66.10013595975936,1
combines,66.03579727567733,12
destructable,66.01763931669294,1
flag,65.97780624784531,4
blending,65.97563949979842,2
aboard,65.94345108427109,1
loyal,65.77185074247421,3
brainteaser,65.75791946806014,1
teamwork,65.7577897683531,7
beverages,65.41653458036483,1
mischief,65.14100662626326,3
skilled,64.90701309598983,5
stoked,64.8507081643492,1
celtic,64.51519791044295,5
weather,64.25384537138044,28
withstands,64.07544723905623,6
friendly,63.866531528607,80
trustworthy,63.616111911907794,17
andromeda,63.53117386259139,1
enables,63.50098434843123,5
fueled,63.43169418729842,1
expertly,63.40359512723983,2
residents,63.27911392606794,1
sociable,63.08457962431014,1
playful,62.99018875516951,4
versitile,62.86595932401717,1
castell,62.86026016630234,1
affordability,62.83701340116559,1
learners,62.82530990995468,2
mischievous,62.772430576458575,1
emergencies,62.760444797649974,1
durably,62.73690811552106,2
intelligent,62.47404495634138,4
mayhem,62.46797958768904,1
cheering,62.412803806439044,3
spirited,62.178566135540606,22
wizards,62.14315048612654,17
stashing,62.09768310941756,1
poppin,62.009010471478106,1
bookmaking,61.989284671917545,1
tutored,61.959266819134356,1
buses,61.94515625394881,2
enjoy,61.92197052396834,1076
caller,61.850963749066,1
seamlessly,61.83808914579451,3
versatility,61.81868378080428,5
multifunctional,61.79040542997419,1
firetruck,61.51209656156599,1
planted,61.49667374052107,1
explorers,61.46223083890974,1
armada,61.399273075237886,3
sturdy,61.37395492948592,521
temperatures,61.351905979290606,1
prompt,61.19286362089217,17
stash,61.19083801664412,3
heirloom,61.1393815652281,5
apples,61.083282627239825,27
sixers,61.056305088177325,1
reinforcers,61.02108780302109,2
athens,61.00717560209334,13
springtime,60.995670475140216,1
roadtrips,60.98371139921247,1
transporting,60.92244354642928,5
with.i,60.835041202679264,2
squad,60.678844608441004,15
safe,60.61954895414412,143
programmable,60.546463169232005,2
maintaining,60.54354492582381,2
cranes,60.52065674223006,2
healthy,60.38519302763044,8
gnomes,60.33813873685896,14
whip,60.1905519143492,2
proactive,60.09049621976912,11
enthusiast,60.05768982328475,8
ease,59.92991272367537,43
team.the,59.6974984780699,1
goodies,59.663238681927325,5
confident,59.64797226347029,6
blended,59.62463776029645,1
enjoyed,59.61379639066755,491
repurchase,59.58578888334335,1
fastest,59.57826630033553,5
energetic,59.53324524320662,16
chatting,59.36978546537458,10
mood,59.23231903471053,21
quaff,59.2111474648863,5
quickness,59.19084564603864,1
tree,59.15919128812849,82
blankie,58.97613922514023,1
cucumbers,58.95625702299178,1
smiling,58.92934814848006,9
seamless,58.91508118070662,3
rambunctious,58.90700165189802,3
affordable,58.84978882230819,12
skies,58.698352970257396,1
enjoys,58.65434662260116,334
squeezable,58.612445987835535,16
cooperatively,58.55542389310895,3
clubhouse,58.53339783109723,1
ultimate,58.49311081327498,25
horses,58.46977631010115,49
wishbone,58.452552951946814,1
citizens,58.40872589506209,2
believers,58.36358276762068,1
crosswords,58.29291931547224,4
bubbling,58.25667206205427,3
chistmas,58.189273990765216,2
celts,58.18283478178085,2
baddies,58.169632114544505,4
riders,58.16397110380233,1
breeze-,58.12147919096053,1
rediscovered,58.05088440336287,2
captain,57.975200809612865,24
fullest,57.9566079751402,1
efficient,57.913753666058184,4
bestselling,57.78579346098006,2
versitle,57.747287906780855,1
cruisin,57.723209537640216,1
warm,57.69926086820662,46
shakespeare,57.61321274198593,1
rivalry,57.47851959623397,2
emergency,57.38683334745466,4
transportable,57.37176910795271,1
zombies,57.276111759319896,42
navigator,57.2103616372496,2
rowdy,57.17924896635115,3
outsmart,57.135090030804264,1
loving,57.09402100004255,56
vehicles,57.041782535687084,44
warbird,57.02451721586287,1
hideout,57.00822082914412,1
maintains,56.99210754789412,3
fortified,56.9883920327574,2
outbreak,56.9406968728453,1
homies,56.86810699857771,1
crossword,56.83059326566756,32
crane,56.77425018705428,9
legendary,56.71194092191755,4
columbus,56.709476627483944,1
wagers,56.61169830717146,9
logix,56.552597202435116,2
icebreaker,56.474498905316004,19
assisted,56.388599552288646,17
resourceful,56.38496033109724,1
festive,56.33184067167341,1
outgoing,56.299930729046466,2
essentials,56.285499729290606,1
horsemen,56.26676575101911,1
appliances,56.26386276639998,1
willow,56.256260074749584,2
blankies,56.251590885296466,1
grandsons,56.22464386381209,24
delighting,56.20269791044295,1
anxiety,56.154045261517176,13
cutie,56.12431732572614,2
twinkle,56.065120853558184,6
watermelon,55.95607391752303,3
seige,55.938865818157794,3
bananagrams,55.92881409086287,56
nerves,55.905677951946856,7
readiness,55.90002457059921,2
quiz,55.85489670194685,3
calmer,55.81720749296249,2
12-piece,55.74499145902692,1
yonkers,55.731685794964434,1
tagless,55.71601120389999,1
relaxing,55.71202103056014,15
withstand,55.701927341595294,20
lurking,55.6399041787535,1
kool,55.603099979534726,4
baddest,55.578186191692936,1
potion,55.578121341839434,5
schoolbus,55.51368729032576,2
stylish,55.49935547269881,19
trucks,55.450733341351146,34
reliable,55.44661346830428,39
battlemage,55.42496887601912,1
expandable,55.40256897367537,2
maintained,55.39790741361678,5
merry,55.328777469769115,2
sunny,55.32734314359725,5
400,55.313900150433184,2
vines,55.26319900907575,1
easiness,55.26078430570662,1
trusty,55.23987594999373,1
iq,55.13511291898787,6
scooby,55.12992493070662,1
legends,55.05027405180037,3
delight,54.934627689495684,14
outwit,54.9174234048277,1
kronos,54.91300598539411,1
3-piece,54.90652100004256,1
proudly,54.8444940225035,1
bmws,54.798622287884356,1
favorite,54.793888248577716,528
tallest,54.7785989419371,1
drivers,54.76731506742537,2
ambulance,54.73058716215192,1
firepower,54.72507873930037,1
passionate,54.70603577055037,1
tomato,54.63169495023788,4
flare,54.614044345989825,4
transported,54.61282745756209,1
durable,54.50456634916365,704
learner,54.46646515287458,2
jfk,54.464450992718334,2
curiosities,54.43547836698591,1
supple,54.41563049711287,1
complexion,54.3770410195738,1
lads,54.35906235136092,1
tinkerers,54.30652252592146,1
protective,54.283653415814044,13
yard,54.277630008831636,125
soothing,54.27071014799178,38
7-player,54.24638000883163,1
cheerful,54.18154541410505,9
vessels,54.17753616727889,1
inquisitive,54.09971634306014,3
arrived,54.04780212797224,173
bantering,54.03049866117537,1
aleck,53.95795837797223,1
music.i,53.87717834867537,1
favourites,53.873405613079655,1
4channel,53.873172916546466,1
containers,53.84477631010115,59
prefect,53.83191696561873,3
archers,53.824085392132396,1
togetherness,53.75002685941756,1
respectful,53.70828644193709,1
responsive,53.65726868070662,9
invention,53.5724641457945,17
foiling,53.53285232938826,1
georgia,53.504932560101146,1
encases,53.46122757352889,1
skillful,53.447612918987865,2
autumn,53.427059330120684,2
active,53.38436523832381,44
trees,53.37105957426131,45
ensures,53.370296634808184,1
premium,53.352298893108966,7
greyboard,53.26542297758162,1
stocked,53.237369693890216,3
tutor,53.210697330608966,2
fanatics,53.1976205483824,1
whisks,53.10766998685896,1
bombers,53.09685913480817,3
smoothest,53.05693832792342,1
adaptable,53.01928345121444,1
sun,53.01149383939803,66
aircrafts,52.9637452737242,1
dynam,52.92982880033553,13
team,52.91436783231795,51
wargamers,52.89925781644881,1
diagrammed,52.81624237455428,1
joker,52.79852310575545,2
versatile-,52.778366245403895,1
steadiest,52.753719486370684,1
maintain,52.725547947064044,23
lively,52.720707096233966,5
toguether,52.63623825468123,1
stowed,52.62372604764998,2
feisty,52.60078064359725,1
botanical,52.590465702191,1
fulfills,52.36905304349959,2
atmosphere,52.36800018705428,12
mystery,52.3061181680113,14
apocalypse,52.30457703031599,2
herds,52.26823059476912,1
grapes,52.25691620267928,2
peppers,52.23725525297225,1
convertible,52.22947708524764,12
oxford,52.21651092924177,1
soother,52.2122689858824,14
lighthearted,52.20512024320662,2
monarchs,52.19226471342147,1
diecut,52.107784427776934,1
spontaneous,52.08034912504255,1
butler,52.05196014799178,1
favroite,52.03615204252303,1
teammate,52.03355423368514,1
smoothie,52.015541233196856,1
townsfolk,51.97633758939803,1
coolness,51.91230408109725,1
resurgence,51.90682617582381,1
definalty,51.90077606596053,1
moment.i,51.79040924467147,1
laughing,51.77526489652693,29
lakehouse,51.77518860258162,1
assets,51.7722055093199,3
cheered,51.764091648235926,2
disorder,51.72874847806991,1
emergence,51.705562748089434,1
sunshine,51.70042053617537,18
pantry,51.670074619427325,21
companions,51.66239944852889,19
ships,51.61867920316756,124
playard,51.61356750883162,2
vampires,51.58942047514021,1
wagons,51.58799377836287,4
thermometer,51.536811985149974,1
favourite,51.53337112821639,12
buffs,51.50691620267928,2
leprechaun,51.47269073881209,1
battlestar,51.4459458962828,3
witty,51.4295541421324,3
sassy,51.42557159818709,1
rebels,51.42425171293318,2
